order_at,purchase_url,customer_num,product_code,paid_price
2025-07-16,rp_line_agx7q,nwctd8djlt,product_D,4000
2025-07-17,linead_vt3v9,go456n3qhi,set_CD,8000
2025-07-12,tik_3j9wo,uqpr6romuj,set_CD,8000
2025-07-07,linead_xgst6,xzaz4x4i6b,set_AB,6000
2025-07-01,rp_line_tz3sv,yygp976l62,product_A,2000
2025-07-11,tik_m8m2f,3tf6u9hmta,product_B,5000
2025-07-02,linead_asdae,uc2gk75n95,set_AC,7000
2025-07-12,list_ty4ns,tb5qvk2dk3,product_A,2000
2025-07-14,list_qs8qs,fovsh9ldcu,product_B,5000
2025-07-20,rp_line_e4jxr,1lp5degfn7,product_A,2000
2025-07-03,tik_w4398,pk7wgh6mi2,set_CD,8000
2025-07-11,list_5l7ts,xyyh7l0u5p,set_CD,8000
2025-07-15,linead_bmpcg,1lgnpvoad1,product_B,5000
2025-07-06,ad_hczn5,96cymfj251,set_AC,7000
2025-07-03,linead_oprhu,k1ze8u3nr0,product_A,2000
2025-07-22,list_wxbdt,u0hwg3y8sh,set_AC,7000
2025-07-07,rp_line_hruuw,16xcmjsgv8,product_B,5000
2025-07-04,shop_2dtum,3n4ni3heq2,product_C,3000
2025-07-05,linead_gbmsd,gbfwov5qnr,product_A,2000
2025-07-13,rp_outb_6gvyw,wdeo2ovx16,product_D,4000
2025-07-16,tik_z1e07,bnz6e7xwfd,set_AC,7000
2025-07-26,list_8qlf9,05qy7jshxw,set_AC,7000
2025-07-15,linead_421e2,m81ggkouqy,product_A,2000
2025-07-02,tik_8yk36,s6l8278bhj,product_D,4000
2025-07-04,rp_line_61rpu,dxn86s59nm,set_AB,6000
2025-07-22,rp_line_mpkn0,mr4b5gfgxt,product_A,2000
2025-07-20,linead_8w07y,zwh6a3i3bu,product_B,5000
2025-07-18,list_gvzmp,drfydvna9t,product_D,4000
2025-07-27,rp_line_j2t6h,5ad32s3itb,set_AC,7000
2025-07-01,linead_4zyb8,t1l4jofwh6,set_AB,6000
2025-07-03,shop_vilgh,kpnrjfj86e,set_AB,6000
2025-07-03,ad_05wcu,xbcz1ofx36,set_AC,7000
2025-07-03,tik_043nq,ihqlcpkpyf,product_A,2000
2025-07-26,linead_zvluy,xuu19bzsrm,set_CD,8000
2025-07-08,ad_7p036,f1zo927lfp,product_D,4000
2025-07-28,tik_2jleo,z7qwnwmbjz,product_D,4000
2025-07-13,list_3kee6,2021ltow79,product_D,4000
2025-07-08,tik_y4zo7,kya12v7kel,product_C,3000
2025-07-14,list_zkfjk,z71jd3u1ya,product_B,5000
2025-07-03,tik_oyg8t,ly31h3u1zm,product_A,2000
2025-07-16,linead_jy6vo,d8fd8x3h5n,set_AB,6000
2025-07-03,shop_1qiaq,odi5ert781,product_A,2000
2025-07-12,ad_qnbtw,nvpqrpoiel,product_D,4000
2025-07-21,tik_5u4fo,mr378l2rqs,product_C,3000
2025-07-08,rp_dm_1t6d6,3p4ccxvysr,product_B,5000
2025-07-16,rp_outb_h2lnf,jqqmhl9le0,product_B,5000
2025-07-05,rp_mg_608ll,gl989n005p,product_B,5000
2025-07-04,rp_line_hq9ov,bzw9y49k8l,product_B,5000
2025-07-13,rp_line_cu5ib,mb6xa7ez8b,set_CD,8000
2025-07-21,ad_ax38e,aoe624qnny,set_AB,6000
2025-07-23,list_4yncx,nqqc8k8bmf,set_AC,7000
2025-07-11,list_zh836,8s9yhjhl9o,set_AB,6000
2025-07-07,rp_line_9e2tm,i3t8q7hdis,product_A,2000
2025-07-22,linead_xkxr1,wb3dszu4gt,set_AB,6000
2025-07-08,rp_outb_z35ck,4j7esfmdwm,set_AB,6000
2025-07-11,tik_bz5u2,g9qs5zogmt,product_B,5000
2025-07-24,rp_dm_lbpbr,9ynumexn79,set_CD,8000
2025-07-06,linead_4mwpm,8k2fdf5jfy,product_D,4000
2025-07-02,ad_hhanq,7zpafkz7pf,set_AC,7000
2025-07-26,tik_6xjmq,zv83r2lrad,set_AC,7000
2025-07-23,rp_dm_8ynxb,i7grlc8ka0,product_A,2000
2025-07-01,linead_w4h11,cgg8iwj17j,set_AB,6000
2025-07-25,tik_6t8kl,zrgr1m5u5g,product_D,4000
2025-07-16,tik_u04cb,jpsuz0th5e,set_AC,7000
2025-07-24,rp_line_p6ujv,05u6fkgsx5,product_D,4000
2025-07-07,shop_lgilp,up82qno75j,product_B,5000
2025-07-13,ad_prf7a,v3fibmvjhu,product_B,5000
2025-07-26,tik_wycok,fsi8r7uoj8,set_AC,7000
2025-07-18,tik_zqz0m,aeosxr30jw,set_AB,6000
2025-07-04,tik_wsk82,w80pqi0klr,product_B,5000
2025-07-17,list_61f4c,s7xsf6xy89,set_AC,7000
2025-07-23,tik_38vfl,fmo1du3420,product_B,5000
2025-07-23,tik_os8j0,hs8c30iz85,set_AB,6000
2025-07-05,rp_line_vhzt5,2vh5d6os6i,product_C,3000
2025-07-23,linead_a0t97,uodckna51u,set_CD,8000
2025-07-02,ad_py3f9,b42pbu749o,product_B,5000
2025-07-18,linead_1i2j4,fmqier5dzm,set_AC,7000
2025-07-21,list_y2y0r,tc7kr7orp1,set_CD,8000
2025-07-05,list_xzncr,k2eednusoe,product_B,5000
2025-07-05,ad_brsoe,lkz7qpljrg,set_AB,6000
2025-07-21,tik_g20rv,9s1or1lobq,product_A,2000
2025-07-03,tik_7c310,yovr2ph4fn,product_B,5000
2025-07-24,rp_mg_ilv3f,akmihn3r1f,set_CD,8000
2025-07-06,linead_qq6gg,a9yf2ulh1r,set_AB,6000
2025-07-27,ad_syt5g,khe75wm6a6,set_AC,7000
2025-07-24,rp_line_m1g55,s1uf7xq9v4,product_A,2000
2025-07-04,shop_8n0mw,0vdm7rzp90,set_AB,6000
2025-07-27,linead_ywy10,jlgxhl8itk,set_AC,7000
2025-07-16,linead_xr9u7,v84rnxgaw5,product_B,5000
2025-07-27,list_kcixl,y3foljunjz,product_C,3000
2025-07-11,linead_tnr6i,iauuo1ajsz,set_AC,7000
2025-07-28,linead_veteq,m3cr8cnr6i,set_CD,8000
2025-07-15,list_uixba,th3feda3mt,product_A,2000
2025-07-14,linead_jelaa,mbn67m5djr,product_A,2000
2025-07-01,ad_xfcq4,1oyp7mqoc1,product_D,4000
2025-07-02,linead_jf36g,qnpad5k0df,set_AC,7000
2025-07-05,ad_91wry,5g8na2zc2y,set_AC,7000
2025-07-04,list_9c356,t3idcsm491,product_B,5000
2025-07-23,linead_z59lt,a0g8t51dwh,set_AB,6000
2025-07-25,tik_5x4nr,lbf32wxnqg,set_AC,7000
2025-07-08,tik_k8qat,4s72cenvvl,set_CD,8000
2025-07-14,ad_ut958,69u6gar5x2,product_D,4000
2025-07-25,list_wqkhc,kt8ij6swue,product_A,2000
2025-07-14,rp_line_h52we,0rgdu16bmb,product_A,2000
2025-07-18,linead_fzcf1,2yvos8kgqk,set_CD,8000
2025-07-22,linead_8wj80,8b5lxtjgss,product_A,2000
2025-07-10,rp_dm_y8swm,roq8w5kqdj,product_C,3000
2025-07-07,rp_dm_xrae4,wpt38ikl43,set_AB,6000
2025-07-11,tik_zcb42,izef2g0q28,product_B,5000
2025-07-19,rp_line_cpodp,yv0j4zv40x,product_A,2000
2025-07-12,linead_r9l4y,0fd4f7hmma,set_AB,6000
2025-07-13,shop_qtibq,82lbc4rck1,set_CD,8000
2025-07-22,list_f52ir,sin7vp1v1m,product_C,3000
2025-07-07,rp_line_z2kr9,tlxxfwvae1,set_AB,6000
2025-07-09,linead_9odwl,t9qlx4ie7g,product_C,3000
2025-07-28,rp_dm_4iqjq,7gwokguq8p,product_D,4000
2025-07-14,tik_zn6x7,jh5srn3pe2,product_B,5000
2025-07-23,linead_sect4,wiwjfiz7xv,set_CD,8000
2025-07-28,rp_outb_napmn,p1j7sh448w,product_D,4000
2025-07-19,ad_oa33t,0tzoi4whcf,product_B,5000
2025-07-15,rp_line_25m6v,htx15tnjdj,product_C,3000
2025-07-23,rp_line_qik8x,1y89j5wohm,product_B,5000
2025-07-26,rp_outb_2onwb,fain49whwl,product_B,5000
2025-07-18,linead_op52n,6lngy0repi,product_C,3000
2025-07-23,linead_w32rd,1uh0dx7btx,product_A,2000
2025-07-25,ad_gjmmh,fvgq2ol1t6,product_C,3000
2025-07-25,tik_ye24i,q4zfpk66fi,product_C,3000
2025-07-15,ad_t72ht,xpgetx2ga7,product_C,3000
2025-07-20,linead_dpuh8,06nhx8fiu9,product_A,2000
2025-07-06,ad_dqrg7,w4kp418ukt,set_CD,8000
2025-07-08,ad_gvd4l,0eqn21sch5,set_AC,7000
2025-07-26,rp_line_pm7qd,d4p8xijuot,set_CD,8000
2025-07-24,rp_outb_w45jv,ybt0v0bys9,product_B,5000
2025-07-19,shop_kbu7r,vya1q9mkoh,set_AB,6000
2025-07-08,linead_j780t,5ra26bo95k,product_C,3000
2025-07-11,linead_kci2o,wpt4pp8kwz,set_CD,8000
2025-07-11,rp_mg_qmbnm,su0vzunf8x,set_AB,6000
2025-07-19,linead_k2z1r,31dbbnb9m5,set_AB,6000
2025-07-26,linead_dxg12,b39cxkwhow,set_AB,6000
2025-07-21,list_5dpzy,i6e5yddwmw,product_C,3000
2025-07-28,list_hjxyc,xt2jh6274n,set_AB,6000
2025-07-09,linead_azuwe,acz4ptmxf2,set_CD,8000
2025-07-25,linead_w28o9,baaulfyc83,product_B,5000
2025-07-28,tik_yst72,icujv7fibr,product_D,4000
2025-07-09,rp_dm_1emc0,lb8rmo6u7r,product_B,5000
2025-07-26,linead_47iiu,xcsx1s3c7p,set_AC,7000
2025-07-06,shop_kki53,lxdv590wvf,set_AB,6000
2025-07-21,ad_fg35m,anaz3r09b3,set_CD,8000
2025-07-05,tik_hnkie,befa9wnfws,product_C,3000
2025-07-22,linead_0trg3,up0p0drq66,product_A,2000
2025-07-01,linead_1l0y2,dd3f7dx931,product_C,3000
2025-07-08,rp_mg_p2hot,j392iindxp,product_B,5000
2025-07-13,rp_line_tfiu0,zxnsiq6bi0,product_A,2000
2025-07-18,ad_6713n,amkmtivh01,product_A,2000
2025-07-22,ad_zey0m,3drhmnony9,set_AC,7000
2025-07-21,rp_line_09fvk,oft410dhh0,set_AC,7000
2025-07-13,linead_sqtbv,kf73jxalkq,set_CD,8000
2025-07-08,tik_4cqkm,9o0kupgwnu,set_CD,8000
2025-07-24,tik_wb0au,0drrlx34uv,product_C,3000
2025-07-17,ad_cdspk,jgqx0irwge,product_D,4000
2025-07-07,linead_95kxv,jrkpzjs1wl,product_B,5000
2025-07-26,rp_mg_fqujc,kh538q56zf,set_AC,7000
2025-07-15,linead_y9l0r,77r2i8ttn8,set_AB,6000
2025-07-20,list_96kyj,m3or0qhnt5,product_D,4000
2025-07-15,shop_yn3bl,rzvbkw6al5,set_AC,7000
2025-07-26,rp_dm_did3i,4jviknvitr,product_A,2000
2025-07-24,rp_line_f7blm,4vz9dpww8q,set_AC,7000
2025-07-26,shop_x26fu,g9mo7whcmq,set_AC,7000
2025-07-26,tik_ltnqb,ny2qslmxba,product_C,3000
2025-07-21,ad_mlbyi,dnf0zc8hut,product_B,5000
2025-07-13,tik_nfpu9,s6rcz6nc2o,product_D,4000
2025-07-08,rp_line_bcbjz,eip2dkbq1g,product_C,3000
2025-07-09,ad_9uui8,kxzfs9ntb5,set_CD,8000
2025-07-27,tik_okywg,cb7rapu4oh,set_AB,6000
2025-07-22,linead_i14q4,c0fd6im2jb,set_AB,6000
2025-07-04,rp_mg_q1sbo,sq5lidh5wu,set_AB,6000
2025-07-25,list_wqkov,4rv5mhbv3i,product_B,5000
2025-07-05,ad_9l81z,6uh8y9075e,product_D,4000
2025-07-07,rp_dm_eilns,82gydlqdh3,product_D,4000
2025-07-04,linead_8k9u9,ss9neegs7r,set_AC,7000
2025-07-24,ad_khv44,dpzt8t9x4u,set_AC,7000
2025-07-24,shop_cli3y,u6shlw8i5v,set_AC,7000
2025-07-20,list_cpcs7,y8bqdswv2w,set_AC,7000
2025-07-27,shop_e94sa,2wb8cm34n4,set_AC,7000
2025-07-23,tik_ih578,67ts2988c1,set_CD,8000
2025-07-13,tik_lfqz6,51eb0uq9zs,product_A,2000
2025-07-21,tik_g4hnz,tjy382iq6a,product_C,3000
2025-07-14,shop_sbo2g,vqdpaes516,set_AC,7000
2025-07-09,rp_outb_pja85,04zhgta1y7,set_AC,7000
2025-07-25,linead_u1yed,0wozi0bhdx,product_A,2000
2025-07-27,rp_dm_yldxd,p6l7lyvsa3,product_C,3000
2025-07-04,linead_ag88k,to8w7rbocn,product_B,5000
2025-07-20,rp_mg_xbioy,dkwkanfcgu,product_C,3000
2025-07-08,list_yw75t,p1x4rdkte4,product_D,4000
2025-07-11,linead_piwm1,zye1zzyrfz,set_AC,7000
2025-07-05,linead_37y05,fwj8278v6d,set_CD,8000
2025-07-10,rp_outb_4avin,grw6tjr633,product_B,5000
2025-07-20,rp_line_v218u,f34ycaecju,set_CD,8000
2025-07-26,linead_kbgb3,bw6x1je4ek,product_C,3000
2025-07-16,tik_xnb1a,07hyv0aoea,set_CD,8000
2025-07-14,rp_dm_ycdrn,cvdh3xc4f8,product_A,2000
2025-07-12,tik_opawx,cz08qphto8,set_AB,6000
2025-07-28,linead_496ii,tgrsu9z0ti,product_B,5000
2025-07-11,ad_9o347,rat2d6oiaw,set_CD,8000
2025-07-16,ad_5y3a7,aq0lym6gsp,product_B,5000
2025-07-23,linead_0noa2,mn4njfhtaf,set_AC,7000
2025-07-09,list_rrbn9,rx5ytc4jr5,product_D,4000
2025-07-28,linead_2ymnr,tx18qrtav7,set_AB,6000
2025-07-14,linead_zuloy,xuwu2xkgr7,product_B,5000
2025-07-07,ad_hqfvh,fovocdjuft,product_C,3000
2025-07-15,linead_jrqz5,pwaxkx0nsg,product_C,3000
2025-07-12,linead_mfw5h,ba0iejkhpw,product_C,3000
2025-07-19,rp_line_8sxzh,uf7l63j5ez,set_AC,7000
2025-07-12,list_4tzot,bnr36h8rir,set_AC,7000
2025-07-08,list_qbm4t,gqhavz46vz,set_CD,8000
2025-07-04,shop_fheys,du3pmrpmuf,set_AC,7000
2025-07-05,rp_line_70e1h,6wlvssw098,product_D,4000
2025-07-22,rp_outb_i5jtf,fmi5edy54i,product_D,4000
2025-07-24,tik_oowv5,r20eowx2px,set_CD,8000
2025-07-24,shop_es6ig,gqks6ej1mq,set_CD,8000
2025-07-10,linead_4j0fr,unlu1yddq9,product_D,4000
2025-07-20,tik_z5ob1,bz5t2mqf6v,product_D,4000
2025-07-17,list_z7hqz,iyc80ubyxy,product_A,2000
2025-07-28,rp_line_59meq,gusy0vtx37,set_AC,7000
2025-07-28,rp_line_ik50v,1a54bzyctg,product_B,5000
2025-07-23,list_9clos,xjctnzftex,product_B,5000
2025-07-02,list_hrtb9,zcizm3dtae,set_AB,6000
2025-07-20,rp_dm_t18ik,0wz7dqask3,set_AB,6000
2025-07-24,linead_1dzzp,if4rax3wne,product_C,3000
2025-07-06,rp_line_66fcq,k9i48q9sy1,product_D,4000
2025-07-05,tik_6gzd0,mdshcroj3b,product_C,3000
2025-07-24,rp_dm_e5qfj,3qdf8m954b,product_A,2000
2025-07-05,rp_line_x4ohc,i84gjbq34d,product_B,5000
2025-07-21,linead_6zykt,5nvhnpczqw,set_CD,8000
2025-07-11,rp_line_god1k,ystmibj1i3,set_AB,6000
2025-07-10,ad_nc8ie,buz8pwu7ou,set_CD,8000
2025-07-17,linead_7pfvp,b4sqxrqfgl,product_C,3000
2025-07-03,linead_dhb7d,jnys09p53q,product_D,4000
2025-07-15,linead_wgnaf,31copni9t5,set_AC,7000
2025-07-13,rp_line_4llac,013bbtjflk,set_CD,8000
2025-07-03,rp_dm_vzvnr,6eqk14265p,product_A,2000
2025-07-24,linead_t95t3,76jx4h6oaq,product_A,2000
2025-07-03,ad_fvdgh,uxi3wej9w8,product_B,5000
2025-07-03,linead_p5nib,dh88snza7q,product_D,4000
2025-07-03,rp_mg_dutyu,y72q4yt6mm,set_CD,8000
2025-07-10,list_47umr,bfy4paxm5a,set_AC,7000
2025-07-10,list_lz5vd,51khuiqz9i,set_CD,8000
2025-07-07,tik_cp1ty,4w06xiivz6,product_A,2000
2025-07-23,rp_mg_jhf54,9pny9iqzea,product_C,3000
2025-07-06,tik_un4um,1ozb4t98wt,product_B,5000
2025-07-26,ad_sof1l,jbbkes5j6r,product_D,4000
2025-07-09,list_hj39y,ewh9uibxiq,product_C,3000
2025-07-07,list_nwpl4,2vk3g6fa80,product_D,4000
2025-07-04,rp_line_y8kp1,0mzzaj8vki,product_A,2000
2025-07-07,shop_kesmm,8zshyzd7bk,product_B,5000
2025-07-04,rp_dm_2lv4j,745pyl2507,product_B,5000
2025-07-24,rp_line_7s1pc,5swch11ff3,product_D,4000
2025-07-27,linead_fyoil,v0948k839k,product_A,2000
2025-07-22,tik_18423,rxnnswe78w,product_B,5000
2025-07-11,rp_line_l6xvk,i4l2stw6ho,product_C,3000
2025-07-23,linead_rae39,fjxwm1yqaz,product_D,4000
2025-07-16,ad_nm0m5,ffbf2kzd22,set_AB,6000
2025-07-24,rp_line_0b3g6,u5chon99w6,product_B,5000
2025-07-04,rp_line_6le2m,cykmsol9p8,product_A,2000
2025-07-05,linead_ccdxo,bew2kub2d6,product_B,5000
2025-07-05,linead_qrk9c,q6s8dayf33,product_A,2000
2025-07-05,list_pr528,efomvmidmc,set_AC,7000
2025-07-12,linead_5hh1t,f0wxjdh08f,set_CD,8000
2025-07-18,tik_fwuy8,n51sxeddhu,product_C,3000
2025-07-11,ad_4jft3,c3slubjkm7,product_B,5000
2025-07-11,rp_line_bh4mj,hjtgzlcvbl,set_CD,8000
2025-07-25,rp_dm_lipfq,0lr5ji2m9x,product_A,2000
2025-07-12,tik_o50py,chby1s2val,product_C,3000
2025-07-17,rp_mg_c0mte,1uqyxaifvm,product_D,4000
2025-07-26,linead_ta2ks,fc2szot4kb,product_D,4000
2025-07-07,rp_mg_f69ag,g6zanngi2y,set_AB,6000
2025-07-10,rp_dm_d54n7,03epbqgg4k,product_B,5000
2025-07-16,list_p71fz,ec0u1zqq2n,product_D,4000
2025-07-07,ad_59z0d,dk3divloa7,product_A,2000
2025-07-15,linead_0elsp,o3g491cccx,set_AB,6000
2025-07-17,rp_line_uzstm,1odq07o10r,set_AC,7000
2025-07-09,shop_jo0u5,k23lpmx819,set_AB,6000
2025-07-16,ad_dcwov,3ca8yqatu5,set_AB,6000
2025-07-08,linead_ii3tv,qslb3uwc08,set_AB,6000
2025-07-08,ad_kxwqo,qtw8dgm6xw,set_AB,6000
2025-07-17,tik_07c5l,dxrr6p8ie6,product_A,2000
2025-07-14,list_4rhpo,lhgn5rwigo,product_C,3000
2025-07-02,linead_seke6,usjk1hrjrs,set_AB,6000
2025-07-27,list_9hhfu,xfo7mmw98y,product_C,3000
2025-07-15,linead_i1736,l5fxt3y7wr,product_D,4000
2025-07-08,ad_ms9ak,uvvy8oyoq6,set_CD,8000
2025-07-14,linead_1ykgd,5gb05ybo69,product_D,4000
2025-07-07,linead_5zb6r,1wptd1xzkl,product_C,3000
2025-07-23,rp_line_tgcs3,5yezosqplb,set_AC,7000
2025-07-02,shop_njn87,jaaqc297tw,set_AC,7000
2025-07-24,linead_l17rj,6y07uin7xp,set_AB,6000
2025-07-25,linead_rb09j,i7nhulkh3c,set_AC,7000
2025-07-03,list_ihln6,b54yfw0bb7,product_D,4000
2025-07-17,linead_7q00b,tuc38sjf7n,product_A,2000
2025-07-10,rp_dm_x2nv9,8dn6rbfio6,product_C,3000
2025-07-11,linead_zn4tc,79ib4x0f36,set_CD,8000
2025-07-26,linead_jw1gy,7rx2hvafx9,set_CD,8000
2025-07-11,linead_lb8y3,ojgcj54tqm,set_AB,6000
2025-07-22,ad_sddpk,77yssxqo9v,product_D,4000
2025-07-15,rp_mg_26mrr,p7kdukffck,product_B,5000
2025-07-23,rp_line_scz5k,jopvrp936i,product_B,5000
2025-07-18,linead_53h69,vb3bf4loi2,product_B,5000
2025-07-24,linead_lr5ap,fvlyudxe1w,product_B,5000
2025-07-20,rp_line_59yjo,79zgaiodyd,product_C,3000
2025-07-25,ad_lk057,6wzguev3o9,set_AB,6000
2025-07-13,rp_mg_7fjo0,qosdhrigvf,product_A,2000
2025-07-27,rp_dm_op0xd,ugpcmkolhc,product_C,3000
2025-07-13,rp_line_9zf9n,gexrj3j00z,product_D,4000
2025-07-12,linead_1yj93,6mbqh870nb,product_C,3000
2025-07-02,ad_l0jq6,fw5toy2aw2,set_AC,7000
2025-07-10,rp_line_016za,ogppo3egvp,product_D,4000
2025-07-01,rp_line_d5qgq,4wtxyidb65,set_AC,7000
2025-07-05,list_5nyl1,se6gfd2v95,product_C,3000
2025-07-22,rp_line_gwkq8,cyb0fyvobu,product_C,3000
2025-07-04,linead_pq4a5,gxgir3ylb6,set_AC,7000
2025-07-26,tik_eh4nh,gqv1mtq8gh,product_C,3000
2025-07-08,linead_owujf,dkbuirwaib,product_C,3000
2025-07-23,linead_wq1nr,yl8bes38j7,product_C,3000
2025-07-02,ad_5zff5,ljbd95464i,set_CD,8000
2025-07-21,rp_line_6kco8,63qp7ucc4q,product_B,5000
2025-07-14,list_f25yi,0z1l7cfhbi,set_AB,6000
2025-07-26,shop_8jd0i,pzk5xng6kq,set_AB,6000
2025-07-11,rp_line_xdsqr,5v3oxeiocw,product_B,5000
2025-07-04,rp_line_7g34a,to4id7fgcf,product_A,2000
2025-07-01,ad_a0kay,khvwu28ywk,product_B,5000
2025-07-12,ad_y9fjy,sl75xthnfi,product_C,3000
2025-07-24,linead_72k37,cgur5szqr3,set_AC,7000
2025-07-21,ad_adpit,ftegjkgupl,product_B,5000
2025-07-13,shop_r1tuz,dgr8mepi23,set_AB,6000
2025-07-06,tik_xl3zl,2ealov6d8b,product_A,2000
2025-07-08,tik_o58qu,vmbm6cnw3h,set_AC,7000
2025-07-12,rp_dm_npe0k,b68nkz74q7,product_B,5000
2025-07-19,tik_colrk,20ridatrz3,set_AB,6000
2025-07-22,tik_ihgv5,pv03hf3cn4,set_AC,7000
2025-07-19,ad_fvxil,ri3mom9sms,set_AB,6000
2025-07-16,linead_1wtfr,2mqox5778e,set_CD,8000
2025-07-05,tik_06tjl,eamtou3uix,set_AB,6000
2025-07-18,tik_z5uid,u6yn2xs4kb,set_AB,6000
2025-07-15,ad_68jxw,gd59mp0s04,product_A,2000
2025-07-27,rp_line_8qo8z,cv60vzy3dw,product_C,3000
2025-07-01,rp_mg_p2j1x,hdrla16xr8,set_AB,6000
2025-07-11,tik_1e7u5,4douf7nu2x,set_CD,8000
2025-07-01,linead_y5892,gz5786ppoe,set_CD,8000
2025-07-25,tik_jfn6a,dwbecrmoz4,set_AC,7000
2025-07-20,rp_mg_9h4gj,5rjgwrmjol,product_B,5000
2025-07-12,ad_kadto,0x78aevcx2,set_AB,6000
2025-07-04,ad_4o2qk,6wmtgexf9f,set_AC,7000
2025-07-01,ad_ggvdy,ofdr5rfa0g,set_CD,8000
2025-07-24,linead_k9h43,9892tixynu,set_CD,8000
2025-07-20,linead_qwava,is5exjtvq0,product_C,3000
2025-07-11,ad_nvzan,qg90izh5km,set_AB,6000
2025-07-14,ad_pxvho,1vcnwguudn,product_C,3000
2025-07-17,linead_y1h0r,wdd4lxr0nq,set_CD,8000
2025-07-07,tik_bopi1,6fa8ete929,product_D,4000
2025-07-15,rp_line_9r0j0,ntkfyeue9t,product_B,5000
2025-07-02,rp_dm_994dc,6evzn4x4cf,product_D,4000
2025-07-17,shop_10rll,ksikuencm6,product_A,2000
2025-07-14,tik_cxhw4,rcr499x0xx,product_D,4000
2025-07-23,list_ndlx3,ier9slmq1a,product_B,5000
2025-07-27,tik_mbklu,2p7hlhurgp,product_A,2000
2025-07-07,linead_tlhzb,p6t9t7dhra,product_B,5000
2025-07-24,ad_3d7ew,497jw8gug2,product_B,5000
2025-07-20,linead_m3kpq,3oa3w56bp7,set_CD,8000
2025-07-22,shop_mvq0d,xywan0cb9z,product_C,3000
2025-07-01,rp_mg_t3tkr,z08nwfyt12,product_D,4000
2025-07-02,linead_b70zv,blko932eso,product_D,4000
2025-07-14,rp_line_ov2bo,tm3ynxgu1t,set_AC,7000
2025-07-09,ad_0s8xw,5255ag2b84,product_D,4000
2025-07-13,list_jytqr,bpxdlctek9,product_A,2000
2025-07-12,tik_to774,23lhjzqxvg,set_AB,6000
2025-07-19,rp_mg_krqel,surld7blv2,set_CD,8000
2025-07-21,rp_mg_szqtz,5g8na2zc2y,product_B,5000
2025-07-10,tik_76ito,rk6q9lq2g3,set_AB,6000
2025-07-17,rp_outb_vwvb4,n44q04ikk3,product_B,5000
2025-07-05,ad_7y6du,cb00es3gr0,product_C,3000
2025-07-04,tik_0x5rw,er3uhc82iy,product_C,3000
2025-07-18,rp_dm_iekea,c66sr7ih1v,set_AC,7000
2025-07-23,rp_line_oib30,dlbvyykply,product_A,2000
2025-07-21,linead_dp2h2,7yb4w0d9g3,set_CD,8000
2025-07-26,rp_dm_1xrct,o0c9jfnf5u,product_D,4000
2025-07-27,tik_21fr3,acrs3hvka4,set_AB,6000
2025-07-28,shop_jo1o3,tuy83kbwv1,set_CD,8000
2025-07-24,tik_lmalx,tg00rbglmx,product_C,3000
2025-07-22,rp_line_wkm4b,2077r4jc98,set_AC,7000
2025-07-24,ad_wfhsv,y41s1jeiu4,set_AC,7000
2025-07-09,tik_bcplb,ulplb25n09,product_C,3000
2025-07-12,rp_line_csx7v,uorw0728da,set_CD,8000
2025-07-27,shop_n9gzf,l0mnw854cx,product_A,2000
2025-07-27,linead_m8s2a,1tvroh58je,product_B,5000
2025-07-25,rp_line_oj4fm,8pvyelvkal,set_CD,8000
2025-07-19,linead_q5a0g,yka183eegh,set_AB,6000
2025-07-24,list_64s5x,vhfcsidusr,product_B,5000
2025-07-24,list_o8rop,abo4lupf9n,product_A,2000
2025-07-08,tik_ywlkh,igg8jnirc4,set_AC,7000
2025-07-08,shop_8ij93,8g0a10jihq,product_B,5000
2025-07-04,tik_ytymp,r6ek6sr9sk,product_D,4000
2025-07-19,list_6r549,61qozs8kz0,set_CD,8000
2025-07-25,list_hy1gt,ved19unazh,product_D,4000
2025-07-24,linead_w4zl1,52uirqu6hk,product_C,3000
2025-07-08,shop_prgkr,pcpcwinsha,set_CD,8000
2025-07-23,linead_eaha9,t1wgrizzha,set_AC,7000
2025-07-26,rp_mg_x7kyk,mz1axkxgre,set_CD,8000
2025-07-21,linead_yquxg,c67ft2nt8y,set_AB,6000
2025-07-01,rp_mg_vh1pg,8sluxzmz7i,product_D,4000
2025-07-06,linead_cu66n,pjsithn1g8,product_D,4000
2025-07-27,rp_line_znaxc,ibh6q59wbu,product_B,5000
2025-07-18,tik_leexi,vbsjplditv,product_D,4000
2025-07-28,rp_dm_3v5qu,l7q7dhziqe,set_AC,7000
2025-07-06,tik_491at,eb96ay36n1,set_AC,7000
2025-07-15,list_soyfu,hausxfhayj,set_AB,6000
2025-07-26,rp_outb_yrfbe,litxo9qbmn,product_A,2000
2025-07-06,shop_x8v1u,yo0j22h2dy,product_A,2000
2025-07-09,list_dyrlh,4kwnylbjif,product_B,5000
2025-07-03,rp_line_wh4v6,mmv6z2gxex,product_C,3000
2025-07-25,rp_outb_oojq2,434g35lp91,set_AB,6000
2025-07-28,tik_as528,wzgzr1258v,product_A,2000
2025-07-22,rp_line_ibgcs,q8jqnzamvi,set_AC,7000
2025-07-22,list_oldb1,5bifmctncx,set_AC,7000
2025-07-02,linead_salu2,2z24zyrzlj,product_B,5000
2025-07-22,list_m5cay,nx3imd6pe3,product_B,5000
2025-07-09,rp_line_8jcct,6gbsawglgg,product_C,3000
2025-07-15,rp_dm_knjoq,lipd72369g,set_AB,6000
2025-07-20,linead_gzm0w,q1yehfdoxh,product_B,5000
